Time (s),Pack Voltage (V),Cell 1 Voltage (V),Cell 2 Voltage (V),Cell 3 Voltage (V),Cell 4 Voltage (V),Tap 1S Cumulative Voltage (V),Tap 2S Cumulative Voltage (V),Tap 3S Cumulative Voltage (V),Tap 4S Cumulative Voltage (V),Current (A),Temperature (°C)
292.87,13.8136,3.4502,3.4701,3.4488,3.4444,3.4502,6.9204,10.3692,13.8136,4.0270,19.20
293.35,13.8136,3.4502,3.4701,3.4488,3.4444,3.4502,6.9204,10.3692,13.8136,4.0270,19.20
293.85,13.8136,3.4502,3.4701,3.4350,3.4582,3.4502,6.9204,10.3554,13.8136,4.0270,19.20
294.37,13.8136,3.4502,3.4701,3.4350,3.4582,3.4502,6.9204,10.3554,13.8136,3.9524,19.20
294.86,13.8136,3.4502,3.4701,3.4488,3.4444,3.4502,6.9204,10.3692,13.8136,4.0270,19.20
295.35,13.8136,3.4502,3.4701,3.4488,3.4444,3.4502,6.9204,10.3692,13.8136,3.9524,19.20
295.85,13.8136,3.4502,3.4701,3.4488,3.4444,3.4502,6.9204,10.3692,13.8136,4.0270,19.20
296.36,13.8136,3.4502,3.4701,3.4488,3.4444,3.4502,6.9204,10.3692,13.8136,3.9524,19.20
296.86,13.8136,3.4502,3.4701,3.4488,3.4444,3.4502,6.9204,10.3692,13.8136,3.9524,19.20
297.35,13.8136,3.4502,3.4701,3.4488,3.4444,3.4502,6.9204,10.3692,13.8136,4.0270,19.20
297.86,13.8136,3.4502,3.4701,3.4488,3.4444,3.4502,6.9204,10.3692,13.8136,4.0270,19.20
298.34,13.8136,3.4552,3.4652,3.4488,3.4444,3.4552,6.9204,10.3692,13.8136,3.9524,19.20
298.85,13.8136,3.4502,3.4701,3.4488,3.4444,3.4502,6.9204,10.3692,13.8136,3.9524,19.20
299.35,13.8136,3.4502,3.4701,3.4488,3.4444,3.4502,6.9204,10.3692,13.8136,4.0270,19.20
299.86,13.8136,3.4502,3.4701,3.4488,3.4444,3.4502,6.9204,10.3692,13.8136,3.9524,19.20
300.35,13.8136,3.4552,3.4652,3.4488,3.4444,3.4552,6.9204,10.3692,13.8136,3.9524,19.20
300.86,13.8136,3.4502,3.4701,3.4488,3.4444,3.4502,6.9204,10.3692,13.8136,3.9524,19.20
301.35,13.8136,3.4552,3.4652,3.4488,3.4444,3.4552,6.9204,10.3692,13.8136,3.9524,19.20
301.86,13.8136,3.4502,3.4701,3.4488,3.4444,3.4502,6.9204,10.3692,13.8136,4.0270,19.20
302.35,13.8320,3.4552,3.4652,3.4488,3.4628,3.4552,6.9204,10.3692,13.8320,3.9524,19.20
302.85,13.8320,3.4552,3.4652,3.4488,3.4628,3.4552,6.9204,10.3692,13.8320,3.9524,19.20
303.36,13.8320,3.4552,3.4652,3.4488,3.4628,3.4552,6.9204,10.3692,13.8320,4.0270,19.20
303.87,13.8320,3.4552,3.4652,3.4488,3.4628,3.4552,6.9204,10.3692,13.8320,4.0270,19.20
304.37,13.8320,3.4502,3.4701,3.4488,3.4628,3.4502,6.9204,10.3692,13.8320,4.0270,19.20
304.85,13.8320,3.4552,3.4735,3.4405,3.4628,3.4552,6.9287,10.3692,13.8320,3.9524,19.20
305.37,13.8320,3.4552,3.4735,3.4405,3.4628,3.4552,6.9287,10.3692,13.8320,3.9524,19.20
305.85,13.8320,3.4552,3.4735,3.4405,3.4628,3.4552,6.9287,10.3692,13.8320,3.9524,19.20
306.35,13.8320,3.4552,3.4735,3.4405,3.4628,3.4552,6.9287,10.3692,13.8320,4.0270,19.20
306.85,13.8320,3.4552,3.4735,3.4405,3.4628,3.4552,6.9287,10.3692,13.8320,4.0270,19.20
307.36,13.8320,3.4552,3.4735,3.4405,3.4628,3.4552,6.9287,10.3692,13.8320,3.9524,19.20
307.86,13.8320,3.4552,3.4735,3.4405,3.4628,3.4552,6.9287,10.3692,13.8320,3.9524,19.20
308.35,13.8320,3.4552,3.4735,3.4405,3.4628,3.4552,6.9287,10.3692,13.8320,4.0270,19.20
308.85,13.8320,3.4552,3.4735,3.4405,3.4628,3.4552,6.9287,10.3692,13.8320,3.9524,19.20
309.35,13.8320,3.4552,3.4735,3.4405,3.4628,3.4552,6.9287,10.3692,13.8320,4.0270,19.20
309.87,13.8320,3.4552,3.4735,3.4405,3.4628,3.4552,6.9287,10.3692,13.8320,3.9524,19.20
310.35,13.8320,3.4552,3.4735,3.4543,3.4490,3.4552,6.9287,10.3830,13.8320,4.0270,19.20
310.84,13.8320,3.4552,3.4735,3.4405,3.4628,3.4552,6.9287,10.3692,13.8320,3.9524,19.20
311.35,13.8320,3.4552,3.4735,3.4543,3.4490,3.4552,6.9287,10.3830,13.8320,3.9524,19.20
311.85,13.8320,3.4552,3.4735,3.4543,3.4490,3.4552,6.9287,10.3830,13.8320,3.9524,19.20
312.37,13.8320,3.4552,3.4735,3.4543,3.4490,3.4552,6.9287,10.3830,13.8320,4.0270,19.20
312.87,13.8320,3.4552,3.4735,3.4405,3.4628,3.4552,6.9287,10.3692,13.8320,4.0270,19.20
313.35,13.8320,3.4552,3.4735,3.4543,3.4490,3.4552,6.9287,10.3830,13.8320,4.0270,19.20
313.85,13.8320,3.4552,3.4735,3.4543,3.4490,3.4552,6.9287,10.3830,13.8320,4.0270,19.20
314.35,13.8320,3.4552,3.4735,3.4543,3.4490,3.4552,6.9287,10.3830,13.8320,3.9524,19.20
314.87,13.8320,3.4552,3.4735,3.4543,3.4490,3.4552,6.9287,10.3830,13.8320,4.0270,19.20
315.35,13.8320,3.4552,3.4735,3.4543,3.4490,3.4552,6.9287,10.3830,13.8320,4.0270,19.20
315.85,13.8320,3.4552,3.4735,3.4543,3.4490,3.4552,6.9287,10.3830,13.8320,4.0270,19.20
316.35,13.8320,3.4552,3.4735,3.4543,3.4490,3.4552,6.9287,10.3830,13.8320,4.0270,19.20
316.86,13.8320,3.4552,3.4735,3.4543,3.4490,3.4552,6.9287,10.3830,13.8320,4.0270,19.20
317.35,13.8320,3.4552,3.4735,3.4543,3.4490,3.4552,6.9287,10.3830,13.8320,3.9524,19.20
317.85,13.8320,3.4552,3.4735,3.4543,3.4490,3.4552,6.9287,10.3830,13.8320,4.0270,19.20
318.35,13.8320,3.4552,3.4735,3.4543,3.4490,3.4552,6.9287,10.3830,13.8320,4.0270,19.20
318.85,13.8320,3.4552,3.4735,3.4543,3.4490,3.4552,6.9287,10.3830,13.8320,3.9524,19.20
319.37,13.8320,3.4552,3.4735,3.4543,3.4490,3.4552,6.9287,10.3830,13.8320,4.0270,19.20
319.85,13.8320,3.4552,3.4735,3.4543,3.4490,3.4552,6.9287,10.3830,13.8320,4.0270,19.20
320.37,13.8320,3.4552,3.4819,3.4460,3.4490,3.4552,6.9370,10.3830,13.8320,4.0270,19.20
320.87,13.8320,3.4552,3.4735,3.4543,3.4490,3.4552,6.9287,10.3830,13.8320,3.9524,19.20
321.37,13.8320,3.4552,3.4735,3.4543,3.4490,3.4552,6.9287,10.3830,13.8320,4.0270,19.20
321.85,13.8320,3.4552,3.4735,3.4543,3.4490,3.4552,6.9287,10.3830,13.8320,3.9524,19.20
322.35,13.8504,3.4601,3.4770,3.4460,3.4674,3.4601,6.9370,10.3830,13.8504,4.0270,19.20
322.86,13.8320,3.4552,3.4819,3.4460,3.4490,3.4552,6.9370,10.3830,13.8320,3.9524,19.20
323.36,13.8320,3.4601,3.4770,3.4460,3.4490,3.4601,6.9370,10.3830,13.8320,4.0270,19.20
323.85,13.8320,3.4601,3.4770,3.4460,3.4490,3.4601,6.9370,10.3830,13.8320,4.0270,19.20
324.37,13.8504,3.4552,3.4819,3.4460,3.4674,3.4552,6.9370,10.3830,13.8504,3.9524,19.20
324.85,13.8320,3.4601,3.4686,3.4543,3.4490,3.4601,6.9287,10.3830,13.8320,4.0270,19.20
325.35,13.8504,3.4601,3.4770,3.4460,3.4674,3.4601,6.9370,10.3830,13.8504,4.0270,19.20
325.85,13.8504,3.4601,3.4686,3.4543,3.4674,3.4601,6.9287,10.3830,13.8504,3.9524,19.20
326.35,13.8504,3.4601,3.4770,3.4460,3.4674,3.4601,6.9370,10.3830,13.8504,3.9524,19.20
326.84,13.8504,3.4601,3.4770,3.4460,3.4674,3.4601,6.9370,10.3830,13.8504,4.0270,19.20
327.40,13.8504,3.4601,3.4770,3.4460,3.4674,3.4601,6.9370,10.3830,13.8504,3.9524,19.20
327.85,13.8504,3.4601,3.4770,3.4460,3.4674,3.4601,6.9370,10.3830,13.8504,3.9524,19.20
328.35,13.8504,3.4601,3.4770,3.4460,3.4674,3.4601,6.9370,10.3830,13.8504,3.9524,19.20
328.85,13.8504,3.4601,3.4770,3.4460,3.4674,3.4601,6.9370,10.3830,13.8504,3.9524,19.20
329.35,13.8504,3.4601,3.4770,3.4460,3.4674,3.4601,6.9370,10.3830,13.8504,4.0270,19.20
329.85,13.8504,3.4601,3.4770,3.4598,3.4536,3.4601,6.9370,10.3968,13.8504,3.9524,19.20
330.35,13.8504,3.4601,3.4770,3.4598,3.4536,3.4601,6.9370,10.3968,13.8504,3.9524,19.20
330.86,13.8504,3.4601,3.4770,3.4598,3.4536,3.4601,6.9370,10.3968,13.8504,4.0270,19.20
331.35,13.8504,3.4601,3.4770,3.4460,3.4674,3.4601,6.9370,10.3830,13.8504,4.0270,19.20
331.86,13.8504,3.4601,3.4770,3.4598,3.4536,3.4601,6.9370,10.3968,13.8504,4.0270,19.20
332.35,13.8504,3.4601,3.4770,3.4598,3.4536,3.4601,6.9370,10.3968,13.8504,4.0270,19.20
332.85,13.8504,3.4601,3.4770,3.4598,3.4536,3.4601,6.9370,10.3968,13.8504,3.9524,19.20
333.35,13.8504,3.4601,3.4770,3.4598,3.4536,3.4601,6.9370,10.3968,13.8504,4.0270,19.20
333.86,13.8504,3.4601,3.4770,3.4598,3.4536,3.4601,6.9370,10.3968,13.8504,4.0270,19.20
334.35,13.8504,3.4601,3.4770,3.4598,3.4536,3.4601,6.9370,10.3968,13.8504,4.0270,19.20
334.86,13.8504,3.4601,3.4770,3.4598,3.4536,3.4601,6.9370,10.3968,13.8504,3.9524,19.20
335.35,13.8504,3.4601,3.4770,3.4598,3.4536,3.4601,6.9370,10.3968,13.8504,3.9524,19.20
335.86,13.8504,3.4601,3.4770,3.4598,3.4536,3.4601,6.9370,10.3968,13.8504,4.0270,19.20
336.35,13.8504,3.4601,3.4770,3.4598,3.4536,3.4601,6.9370,10.3968,13.8504,4.0270,19.20
336.86,13.8504,3.4601,3.4770,3.4598,3.4536,3.4601,6.9370,10.3968,13.8504,3.9524,19.20
337.35,13.8504,3.4601,3.4770,3.4598,3.4536,3.4601,6.9370,10.3968,13.8504,3.9524,19.20
337.86,13.8504,3.4601,3.4770,3.4598,3.4536,3.4601,6.9370,10.3968,13.8504,4.0270,19.20
338.35,13.8504,3.4601,3.4770,3.4598,3.4536,3.4601,6.9370,10.3968,13.8504,3.9524,19.20
338.85,13.8504,3.4601,3.4770,3.4598,3.4536,3.4601,6.9370,10.3968,13.8504,4.0270,19.20
339.37,13.8504,3.4601,3.4853,3.4515,3.4536,3.4601,6.9454,10.3968,13.8504,4.0270,19.20
339.85,13.8504,3.4601,3.4770,3.4598,3.4536,3.4601,6.9370,10.3968,13.8504,4.0270,19.20
340.35,13.8504,3.4601,3.4853,3.4515,3.4536,3.4601,6.9454,10.3968,13.8504,3.9524,19.20
340.87,13.8504,3.4601,3.4853,3.4515,3.4536,3.4601,6.9454,10.3968,13.8504,3.9524,19.20
341.35,13.8504,3.4601,3.4770,3.4598,3.4536,3.4601,6.9370,10.3968,13.8504,4.0270,19.20
341.87,13.8504,3.4601,3.4853,3.4515,3.4536,3.4601,6.9454,10.3968,13.8504,4.0270,19.20
342.37,13.8504,3.4601,3.4853,3.4515,3.4536,3.4601,6.9454,10.3968,13.8504,4.0270,19.20
342.85,13.8689,3.4601,3.4853,3.4515,3.4720,3.4601,6.9454,10.3968,13.8689,4.0270,19.20
343.37,13.8504,3.4601,3.4853,3.4515,3.4536,3.4601,6.9454,10.3968,13.8504,4.0270,19.20
343.84,13.8689,3.4601,3.4853,3.4515,3.4720,3.4601,6.9454,10.3968,13.8689,3.9524,19.20
344.37,13.8504,3.4601,3.4853,3.4515,3.4536,3.4601,6.9454,10.3968,13.8504,3.9524,19.20
344.86,13.8689,3.4601,3.4853,3.4515,3.4720,3.4601,6.9454,10.3968,13.8689,3.9524,19.20
345.35,13.8504,3.4601,3.4853,3.4515,3.4536,3.4601,6.9454,10.3968,13.8504,4.0270,19.20
345.85,13.8689,3.4601,3.4853,3.4515,3.4720,3.4601,6.9454,10.3968,13.8689,3.9524,19.20
346.35,13.8689,3.4650,3.4804,3.4515,3.4720,3.4650,6.9454,10.3968,13.8689,4.0270,19.20
346.87,13.8689,3.4601,3.4853,3.4515,3.4720,3.4601,6.9454,10.3968,13.8689,3.9524,19.20
347.37,13.8689,3.4601,3.4853,3.4515,3.4720,3.4601,6.9454,10.3968,13.8689,4.0270,19.20
347.84,13.8689,3.4601,3.4853,3.4515,3.4720,3.4601,6.9454,10.3968,13.8689,3.9524,19.20
348.37,13.8689,3.4650,3.4804,3.4515,3.4720,3.4650,6.9454,10.3968,13.8689,3.9524,19.20
348.85,13.8689,3.4601,3.4853,3.4515,3.4720,3.4601,6.9454,10.3968,13.8689,4.0270,19.20
349.37,13.8689,3.4601,3.4853,3.4515,3.4720,3.4601,6.9454,10.3968,13.8689,4.0270,19.20
349.85,13.8689,3.4601,3.4853,3.4515,3.4720,3.4601,6.9454,10.3968,13.8689,4.0270,19.20
350.35,13.8689,3.4601,3.4853,3.4515,3.4720,3.4601,6.9454,10.3968,13.8689,4.0270,19.20
350.84,13.8689,3.4650,3.4804,3.4515,3.4720,3.4650,6.9454,10.3968,13.8689,3.9524,19.20
351.36,13.8689,3.4601,3.4853,3.4653,3.4582,3.4601,6.9454,10.4106,13.8689,3.9524,19.20
351.85,13.8689,3.4601,3.4853,3.4515,3.4720,3.4601,6.9454,10.3968,13.8689,4.0270,19.20
352.35,13.8689,3.4650,3.4804,3.4515,3.4720,3.4650,6.9454,10.3968,13.8689,3.9524,19.20
352.84,13.8689,3.4650,3.4804,3.4653,3.4582,3.4650,6.9454,10.4106,13.8689,3.9524,19.20
353.37,13.8689,3.4601,3.4853,3.4653,3.4582,3.4601,6.9454,10.4106,13.8689,4.0270,19.20
353.85,13.8689,3.4650,3.4804,3.4653,3.4582,3.4650,6.9454,10.4106,13.8689,4.0270,19.20
354.35,13.8689,3.4650,3.4804,3.4515,3.4720,3.4650,6.9454,10.3968,13.8689,4.0270,19.20
354.85,13.8689,3.4650,3.4804,3.4653,3.4582,3.4650,6.9454,10.4106,13.8689,3.9524,19.20
355.37,13.8689,3.4650,3.4804,3.4653,3.4582,3.4650,6.9454,10.4106,13.8689,4.0270,19.20
355.87,13.8689,3.4650,3.4804,3.4653,3.4582,3.4650,6.9454,10.4106,13.8689,4.0270,19.20
356.35,13.8689,3.4650,3.4804,3.4653,3.4582,3.4650,6.9454,10.4106,13.8689,4.0270,19.20
356.87,13.8689,3.4650,3.4804,3.4653,3.4582,3.4650,6.9454,10.4106,13.8689,4.0270,19.20
357.35,13.8689,3.4650,3.4804,3.4653,3.4582,3.4650,6.9454,10.4106,13.8689,4.0270,19.20
357.85,13.8689,3.4650,3.4804,3.4653,3.4582,3.4650,6.9454,10.4106,13.8689,4.0270,19.20
358.35,13.8689,3.4650,3.4804,3.4653,3.4582,3.4650,6.9454,10.4106,13.8689,3.9524,19.20
358.85,13.8689,3.4650,3.4804,3.4653,3.4582,3.4650,6.9454,10.4106,13.8689,4.0270,19.20
359.35,13.8689,3.4650,3.4804,3.4653,3.4582,3.4650,6.9454,10.4106,13.8689,4.0270,19.20
359.87,13.8689,3.4650,3.4804,3.4653,3.4582,3.4650,6.9454,10.4106,13.8689,4.0270,19.20
360.35,13.8689,3.4650,3.4804,3.4653,3.4582,3.4650,6.9454,10.4106,13.8689,4.0270,19.20
360.85,13.8689,3.4650,3.4804,3.4653,3.4582,3.4650,6.9454,10.4106,13.8689,4.0270,19.20
361.36,13.8689,3.4650,3.4804,3.4653,3.4582,3.4650,6.9454,10.4106,13.8689,3.9524,19.20
361.85,13.8689,3.4650,3.4804,3.4653,3.4582,3.4650,6.9454,10.4106,13.8689,4.0270,19.20
362.37,13.8689,3.4650,3.4804,3.4653,3.4582,3.4650,6.9454,10.4106,13.8689,4.0270,19.20
362.85,13.8689,3.4650,3.4887,3.4569,3.4582,3.4650,6.9537,10.4106,13.8689,3.9524,19.20
363.35,13.8689,3.4650,3.4887,3.4569,3.4582,3.4650,6.9537,10.4106,13.8689,3.9524,19.20
363.85,13.8689,3.4650,3.4887,3.4569,3.4582,3.4650,6.9537,10.4106,13.8689,3.9524,19.20
364.35,13.8689,3.4650,3.4804,3.4653,3.4582,3.4650,6.9454,10.4106,13.8689,4.0270,19.20
364.85,13.8689,3.4650,3.4804,3.4653,3.4582,3.4650,6.9454,10.4106,13.8689,3.9524,19.20
365.36,13.8689,3.4650,3.4887,3.4569,3.4582,3.4650,6.9537,10.4106,13.8689,4.0270,19.20
365.85,13.8873,3.4650,3.4804,3.4653,3.4766,3.4650,6.9454,10.4106,13.8873,3.9524,19.20
366.35,13.8689,3.4650,3.4887,3.4569,3.4582,3.4650,6.9537,10.4106,13.8689,3.9524,19.20
366.87,13.8873,3.4650,3.4887,3.4569,3.4766,3.4650,6.9537,10.4106,13.8873,4.0270,19.20
367.34,13.8689,3.4650,3.4887,3.4569,3.4582,3.4650,6.9537,10.4106,13.8689,3.9524,19.20
367.85,13.8873,3.4650,3.4887,3.4569,3.4766,3.4650,6.9537,10.4106,13.8873,4.0270,19.20
368.34,13.8873,3.4650,3.4804,3.4653,3.4766,3.4650,6.9454,10.4106,13.8873,4.0270,19.20
368.87,13.8689,3.4650,3.4887,3.4569,3.4582,3.4650,6.9537,10.4106,13.8689,3.9524,19.20
369.37,13.8873,3.4650,3.4887,3.4569,3.4766,3.4650,6.9537,10.4106,13.8873,3.9524,19.20
369.87,13.8873,3.4650,3.4887,3.4569,3.4766,3.4650,6.9537,10.4106,13.8873,4.0270,19.20
370.34,13.8873,3.4650,3.4887,3.4569,3.4766,3.4650,6.9537,10.4106,13.8873,4.0270,19.20
370.87,13.8873,3.4650,3.4887,3.4569,3.4766,3.4650,6.9537,10.4106,13.8873,3.9524,19.20
371.34,13.8873,3.4650,3.4887,3.4569,3.4766,3.4650,6.9537,10.4106,13.8873,3.9524,19.20
371.86,13.8873,3.4650,3.4887,3.4569,3.4766,3.4650,6.9537,10.4106,13.8873,4.0270,19.20
372.36,13.8873,3.4650,3.4887,3.4569,3.4766,3.4650,6.9537,10.4106,13.8873,3.9524,19.20
372.85,13.8873,3.4650,3.4887,3.4569,3.4766,3.4650,6.9537,10.4106,13.8873,3.9524,19.20
373.33,13.8873,3.4650,3.4887,3.4569,3.4766,3.4650,6.9537,10.4106,13.8873,3.9524,19.20
373.85,13.8873,3.4699,3.4838,3.4569,3.4766,3.4699,6.9537,10.4106,13.8873,4.0270,19.20
374.35,13.8873,3.4650,3.4887,3.4569,3.4766,3.4650,6.9537,10.4106,13.8873,4.0270,19.20
374.86,13.8873,3.4650,3.4887,3.4569,3.4766,3.4650,6.9537,10.4106,13.8873,3.9524,19.20
375.35,13.8873,3.4650,3.4887,3.4569,3.4766,3.4650,6.9537,10.4106,13.8873,3.9524,19.20
375.87,13.8873,3.4650,3.4887,3.4569,3.4766,3.4650,6.9537,10.4106,13.8873,3.9524,19.20
376.34,13.8873,3.4650,3.4887,3.4569,3.4766,3.4650,6.9537,10.4106,13.8873,4.0270,19.20
376.85,13.8873,3.4699,3.4838,3.4569,3.4766,3.4699,6.9537,10.4106,13.8873,4.0270,19.20
377.35,13.8873,3.4650,3.4887,3.4569,3.4766,3.4650,6.9537,10.4106,13.8873,3.9524,19.20
377.86,13.8873,3.4650,3.4887,3.4569,3.4766,3.4650,6.9537,10.4106,13.8873,4.0270,19.20
378.35,13.8873,3.4699,3.4838,3.4569,3.4766,3.4699,6.9537,10.4106,13.8873,3.9524,19.20
378.84,13.8873,3.4650,3.4887,3.4569,3.4766,3.4650,6.9537,10.4106,13.8873,3.9524,19.20
379.34,13.8873,3.4650,3.4887,3.4708,3.4628,3.4650,6.9537,10.4244,13.8873,3.9524,19.20
379.84,13.8873,3.4699,3.4838,3.4569,3.4766,3.4699,6.9537,10.4106,13.8873,4.0270,19.20
380.35,13.8873,3.4699,3.4838,3.4569,3.4766,3.4699,6.9537,10.4106,13.8873,3.9524,19.20
380.85,13.8873,3.4699,3.4838,3.4708,3.4628,3.4699,6.9537,10.4244,13.8873,4.0270,19.20
381.34,13.8873,3.4699,3.4838,3.4708,3.4628,3.4699,6.9537,10.4244,13.8873,3.9524,19.20
381.83,13.8873,3.4699,3.4838,3.4708,3.4628,3.4699,6.9537,10.4244,13.8873,4.0270,19.69
382.35,13.8873,3.4699,3.4921,3.4624,3.4628,3.4699,6.9620,10.4244,13.8873,3.9524,19.69
382.87,13.8873,3.4699,3.4838,3.4569,3.4766,3.4699,6.9537,10.4106,13.8873,3.9524,19.69
383.36,13.8873,3.4699,3.4838,3.4708,3.4628,3.4699,6.9537,10.4244,13.8873,4.0270,20.18
383.85,13.8873,3.4699,3.4838,3.4708,3.4628,3.4699,6.9537,10.4244,13.8873,3.9524,20.67
384.35,13.8873,3.4699,3.4921,3.4486,3.4766,3.4699,6.9620,10.4106,13.8873,3.9524,20.67
384.85,13.8873,3.4699,3.4921,3.4486,3.4766,3.4699,6.9620,10.4106,13.8873,4.0270,21.16
385.34,13.8873,3.4699,3.4921,3.4486,3.4766,3.4699,6.9620,10.4106,13.8873,4.0270,21.16
385.85,13.8873,3.4699,3.4921,3.4624,3.4628,3.4699,6.9620,10.4244,13.8873,3.9524,21.16
386.35,13.8873,3.4699,3.4921,3.4624,3.4628,3.4699,6.9620,10.4244,13.8873,4.0270,20.67
386.85,13.8873,3.4699,3.4921,3.4624,3.4628,3.4699,6.9620,10.4244,13.8873,3.9524,21.66
387.35,13.8873,3.4699,3.4921,3.4624,3.4628,3.4699,6.9620,10.4244,13.8873,3.9524,21.16
387.86,13.8873,3.4699,3.4921,3.4624,3.4628,3.4699,6.9620,10.4244,13.8873,3.9524,21.66
388.35,13.8873,3.4699,3.4921,3.4624,3.4628,3.4699,6.9620,10.4244,13.8873,3.9524,21.16
388.85,13.8873,3.4699,3.4921,3.4624,3.4628,3.4699,6.9620,10.4244,13.8873,4.0270,21.66
389.35,13.8873,3.4699,3.4921,3.4624,3.4628,3.4699,6.9620,10.4244,13.8873,3.9524,21.66
389.85,13.8873,3.4699,3.4921,3.4624,3.4628,3.4699,6.9620,10.4244,13.8873,4.0270,21.66
390.34,13.8873,3.4699,3.4921,3.4624,3.4628,3.4699,6.9620,10.4244,13.8873,3.9524,22.15
390.84,13.8873,3.4699,3.4921,3.4624,3.4628,3.4699,6.9620,10.4244,13.8873,3.9524,22.15
391.33,13.8873,3.4699,3.4921,3.4624,3.4628,3.4699,6.9620,10.4244,13.8873,4.0270,22.15
391.85,13.8873,3.4699,3.4921,3.4624,3.4628,3.4699,6.9620,10.4244,13.8873,3.9524,22.15
392.35,13.8873,3.4699,3.4921,3.4624,3.4628,3.4699,6.9620,10.4244,13.8873,4.0270,22.15
392.83,13.8873,3.4699,3.4921,3.4624,3.4628,3.4699,6.9620,10.4244,13.8873,4.0270,22.64
393.34,13.8873,3.4699,3.4921,3.4624,3.4628,3.4699,6.9620,10.4244,13.8873,3.9524,22.64
393.85,13.8873,3.4699,3.4921,3.4624,3.4628,3.4699,6.9620,10.4244,13.8873,4.0270,22.64
394.33,13.8873,3.4699,3.4921,3.4624,3.4628,3.4699,6.9620,10.4244,13.8873,3.9524,22.64
394.83,13.8873,3.4699,3.4921,3.4624,3.4628,3.4699,6.9620,10.4244,13.8873,3.9524,22.64
395.35,13.8873,3.4699,3.4921,3.4624,3.4628,3.4699,6.9620,10.4244,13.8873,3.9524,22.64
395.84,13.8873,3.4699,3.4921,3.4624,3.4628,3.4699,6.9620,10.4244,13.8873,4.0270,22.64
396.34,13.8873,3.4699,3.4921,3.4624,3.4628,3.4699,6.9620,10.4244,13.8873,4.0270,22.64
396.85,13.8873,3.4699,3.4921,3.4624,3.4628,3.4699,6.9620,10.4244,13.8873,3.9524,22.64
397.34,13.8873,3.4699,3.4921,3.4624,3.4628,3.4699,6.9620,10.4244,13.8873,3.9524,22.64
397.83,13.9057,3.4699,3.4921,3.4624,3.4813,3.4699,6.9620,10.4244,13.9057,4.0270,22.64
398.35,13.9057,3.4699,3.4921,3.4624,3.4813,3.4699,6.9620,10.4244,13.9057,4.0270,22.64
398.85,13.9057,3.4699,3.4921,3.4624,3.4813,3.4699,6.9620,10.4244,13.9057,3.9524,22.64
399.34,13.9057,3.4699,3.4921,3.4624,3.4813,3.4699,6.9620,10.4244,13.9057,3.9524,23.13
399.85,13.9057,3.4699,3.4921,3.4624,3.4813,3.4699,6.9620,10.4244,13.9057,4.0270,22.64
400.34,13.9057,3.4699,3.4921,3.4624,3.4813,3.4699,6.9620,10.4244,13.9057,4.0270,22.64
400.84,13.9057,3.4699,3.4921,3.4624,3.4813,3.4699,6.9620,10.4244,13.9057,3.9524,23.13
401.34,13.9057,3.4699,3.4921,3.4762,3.4675,3.4699,6.9620,10.4383,13.9057,4.0270,22.64
401.84,13.9057,3.4699,3.4921,3.4624,3.4813,3.4699,6.9620,10.4244,13.9057,4.0270,23.13
402.33,13.9057,3.4699,3.4921,3.4762,3.4675,3.4699,6.9620,10.4383,13.9057,3.9524,22.64
402.85,13.9057,3.4699,3.4921,3.4624,3.4813,3.4699,6.9620,10.4244,13.9057,4.0270,22.64
403.35,13.9057,3.4699,3.4921,3.4624,3.4813,3.4699,6.9620,10.4244,13.9057,3.9524,23.13
403.84,13.9057,3.4699,3.4921,3.4624,3.4813,3.4699,6.9620,10.4244,13.9057,3.9524,23.13
404.35,13.9057,3.4699,3.4921,3.4624,3.4813,3.4699,6.9620,10.4244,13.9057,4.0270,22.64
404.85,13.9057,3.4699,3.4921,3.4762,3.4675,3.4699,6.9620,10.4383,13.9057,4.0270,23.13
405.35,13.9057,3.4699,3.4921,3.4762,3.4675,3.4699,6.9620,10.4383,13.9057,4.0270,23.13
405.84,13.9057,3.4699,3.4921,3.4624,3.4813,3.4699,6.9620,10.4244,13.9057,4.0270,23.13
406.34,13.9057,3.4699,3.4921,3.4762,3.4675,3.4699,6.9620,10.4383,13.9057,3.9524,22.64
406.84,13.9057,3.4699,3.4921,3.4762,3.4675,3.4699,6.9620,10.4383,13.9057,4.0270,22.64
407.34,13.9057,3.4699,3.4921,3.4762,3.4675,3.4699,6.9620,10.4383,13.9057,3.9524,23.13
407.83,13.9057,3.4699,3.4921,3.4762,3.4675,3.4699,6.9620,10.4383,13.9057,4.0270,23.13
408.35,13.9057,3.4699,3.4921,3.4624,3.4813,3.4699,6.9620,10.4244,13.9057,3.9524,22.64
408.84,13.9057,3.4748,3.4872,3.4762,3.4675,3.4748,6.9620,10.4383,13.9057,4.0270,22.64
409.34,13.9057,3.4699,3.4921,3.4624,3.4813,3.4699,6.9620,10.4244,13.9057,3.9524,23.13
409.85,13.9057,3.4699,3.4921,3.4762,3.4675,3.4699,6.9620,10.4383,13.9057,3.9524,23.13
410.34,13.9057,3.4699,3.4921,3.4762,3.4675,3.4699,6.9620,10.4383,13.9057,3.9524,22.64
410.85,13.9057,3.4748,3.4872,3.4762,3.4675,3.4748,6.9620,10.4383,13.9057,3.9524,22.64
411.34,13.9057,3.4748,3.4872,3.4762,3.4675,3.4748,6.9620,10.4383,13.9057,3.9524,22.64
