Time (s),Pack Voltage (V),Cell 1 Voltage (V),Cell 2 Voltage (V),Cell 3 Voltage (V),Cell 4 Voltage (V),Tap 1S Cumulative Voltage (V),Tap 2S Cumulative Voltage (V),Tap 3S Cumulative Voltage (V),Tap 4S Cumulative Voltage (V),Current (A),Temperature (°C)
114.54,12.4322,3.0909,3.1382,3.1321,3.0710,3.0909,6.2292,9.3613,12.4507,0.1864,14.27
115.04,12.4507,3.0959,3.1333,3.1321,3.0894,3.0959,6.2292,9.3613,12.4322,0.1119,19.69
115.54,12.4322,3.0663,3.1712,3.1238,3.0710,3.0663,6.2375,9.3613,12.4507,0.0373,17.72
116.04,12.4322,3.0713,3.1579,3.1321,3.0710,3.0713,6.2292,9.3613,12.4322,0.1119,17.72
116.54,12.4507,3.0811,3.1481,3.1321,3.0894,3.0811,6.2292,9.3613,12.4322,0.1119,20.67
117.04,12.4322,3.1106,3.1102,3.1404,3.0710,3.1106,6.2208,9.3613,12.4507,0.0373,19.20
117.54,12.4507,3.0762,3.1613,3.1238,3.0894,3.0762,6.2375,9.3613,12.4322,0.0373,19.20
118.04,12.4507,3.0713,3.1579,3.1321,3.0894,3.0713,6.2292,9.3613,12.4507,0.0373,16.24
118.54,12.4507,3.1008,3.1201,3.1404,3.0894,3.1008,6.2208,9.3613,12.4507,0.0373,16.24
119.04,12.4507,3.1352,3.0856,3.1542,3.0756,3.1352,6.2208,9.3751,12.4507,0.0373,18.21
119.55,12.4322,3.1008,3.1201,3.1404,3.0710,3.1008,6.2208,9.3613,12.4507,0.0373,18.70
120.04,12.4507,3.1205,3.1004,3.1404,3.0894,3.1205,6.2208,9.3613,12.4322,0.1119,18.70
120.54,12.4507,3.1106,3.1102,3.1404,3.0894,3.1106,6.2208,9.3613,12.4507,0.0373,18.21
121.04,12.4507,3.0959,3.1333,3.1321,3.0894,3.0959,6.2292,9.3613,12.4507,0.0373,18.70
121.54,12.4507,3.0614,3.1678,3.1321,3.0894,3.0614,6.2292,9.3613,12.4507,0.1119,18.70
122.04,12.4507,3.0959,3.1250,3.1404,3.0894,3.0959,6.2208,9.3613,12.4507,0.1119,20.67
122.54,12.4322,3.1057,3.1151,3.1404,3.0710,3.1057,6.2208,9.3613,12.4507,0.0373,19.20
123.05,12.4507,3.1057,3.1151,3.1542,3.0756,3.1057,6.2208,9.3751,12.4322,0.0373,18.70
123.54,12.4322,3.0811,3.1481,3.1321,3.0710,3.0811,6.2292,9.3613,12.4507,0.0373,18.70
124.04,12.4322,3.0811,3.1481,3.1459,3.0572,3.0811,6.2292,9.3751,12.4322,0.1864,18.70
124.54,12.4507,3.0860,3.1515,3.1376,3.0756,3.0860,6.2375,9.3751,12.4322,0.0373,18.70
125.04,12.4507,3.1057,3.1235,3.1321,3.0894,3.1057,6.2292,9.3613,12.4507,0.0373,18.21
125.54,12.4507,3.1106,3.1185,3.1321,3.0894,3.1106,6.2292,9.3613,12.4507,0.1119,18.21
126.04,12.4507,3.1008,3.1367,3.1238,3.0894,3.1008,6.2375,9.3613,12.4507,0.0373,18.70
126.54,12.4507,3.1057,3.1068,3.1488,3.0894,3.1057,6.2125,9.3613,12.4507,0.0373,18.70
127.04,12.4507,3.0762,3.1530,3.1321,3.0894,3.0762,6.2292,9.3613,12.4507,0.0373,17.72
127.53,12.4322,3.0713,3.1579,3.1321,3.0710,3.0713,6.2292,9.3613,12.4507,0.1864,19.20
128.03,12.4322,3.1008,3.1284,3.1321,3.0710,3.1008,6.2292,9.3613,12.4322,0.0373,18.21
128.53,12.4507,3.1106,3.1269,3.1238,3.0894,3.1106,6.2375,9.3613,12.4322,0.1119,18.70
129.06,12.4322,3.1352,3.0939,3.1321,3.0710,3.1352,6.2292,9.3613,12.4507,0.0373,18.70
129.53,12.4507,3.0860,3.1348,3.1404,3.0894,3.0860,6.2208,9.3613,12.4322,0.1119,19.20
130.03,12.4507,3.1057,3.1151,3.1404,3.0894,3.1057,6.2208,9.3613,12.4507,0.0373,20.67
130.55,12.4507,3.0860,3.1515,3.1238,3.0894,3.0860,6.2375,9.3613,12.4507,0.0373,18.70
131.03,12.4507,3.1008,3.1367,3.1238,3.0894,3.1008,6.2375,9.3613,12.4507,0.0373,18.21
131.53,12.4507,3.0713,3.1579,3.1321,3.0894,3.0713,6.2292,9.3613,12.4507,0.1119,18.21
132.03,12.4507,3.0762,3.1447,3.1404,3.0894,3.0762,6.2208,9.3613,12.4507,0.0373,18.70
132.53,12.4507,3.1057,3.1318,3.1238,3.0894,3.1057,6.2375,9.3613,12.4507,0.0373,18.21
133.05,12.4322,3.1106,3.1185,3.1459,3.0572,3.1106,6.2292,9.3751,12.4507,0.0373,18.21
133.55,12.4507,3.1008,3.1201,3.1404,3.0894,3.1008,6.2208,9.3613,12.4322,0.0373,17.72
134.05,12.4507,3.0959,3.1500,3.1017,3.1032,3.0959,6.2458,9.3475,12.4507,0.1119,18.21
134.55,12.4507,3.0860,3.1432,3.1321,3.0894,3.0860,6.2292,9.3613,12.4507,0.0373,18.21
135.05,12.4322,3.0614,3.1678,3.1321,3.0710,3.0614,6.2292,9.3613,12.4507,0.1864,17.72
135.55,12.4507,3.1008,3.1284,3.1459,3.0756,3.1008,6.2292,9.3751,12.4322,0.0373,18.70
136.04,12.4507,3.0762,3.1447,3.1404,3.0894,3.0762,6.2208,9.3613,12.4507,0.0373,18.21
136.55,12.4507,3.0909,3.1299,3.1542,3.0756,3.0909,6.2208,9.3751,12.4507,0.0373,18.21
137.05,12.4322,3.0713,3.1413,3.1488,3.0710,3.0713,6.2125,9.3613,12.4507,0.0373,17.72
137.55,12.4322,3.0762,3.1613,3.1376,3.0572,3.0762,6.2375,9.3751,12.4322,0.0373,19.20
138.05,12.4507,3.1057,3.1318,3.1100,3.1032,3.1057,6.2375,9.3475,12.4322,0.1119,20.18
138.55,12.4875,3.0663,3.1628,3.1321,3.1262,3.0663,6.2292,9.3613,12.4507,0.0373,18.70
139.06,12.4322,3.1254,3.1121,3.1238,3.0710,3.1254,6.2375,9.3613,12.4875,0.0373,17.72
139.52,12.4322,3.1008,3.1201,3.1266,3.0848,3.1008,6.2208,9.3475,12.4322,0.0373,18.21
140.03,12.4322,3.1303,3.1072,3.1238,3.0710,3.1303,6.2375,9.3613,12.4322,0.1119,18.70
140.53,12.4507,3.0811,3.1398,3.1266,3.1032,3.0811,6.2208,9.3475,12.4322,0.0373,17.72
141.03,12.4322,3.1008,3.1367,3.1514,3.0433,3.1008,6.2375,9.3889,12.4507,0.0373,19.20
141.53,12.4507,3.1008,3.1450,3.1017,3.1032,3.1008,6.2458,9.3475,12.4322,0.0373,20.18
142.03,12.4507,3.1008,3.1284,3.1321,3.0894,3.1008,6.2292,9.3613,12.4507,0.0373,19.20
142.53,12.4138,3.1057,3.1235,3.1597,3.0249,3.1057,6.2292,9.3889,12.4507,0.1119,18.21
143.04,12.4322,3.1205,3.1087,3.1459,3.0572,3.1205,6.2292,9.3751,12.4138,0.0373,18.21
143.54,12.4507,3.0959,3.1333,3.1597,3.0618,3.0959,6.2292,9.3889,12.4322,0.0373,18.21
144.04,12.4507,3.0909,3.1382,3.1321,3.0894,3.0909,6.2292,9.3613,12.4507,0.0373,20.18
144.54,12.4507,3.0860,3.1432,3.1321,3.0894,3.0860,6.2292,9.3613,12.4507,0.0373,18.70
145.04,12.4322,3.0959,3.1333,3.1459,3.0572,3.0959,6.2292,9.3751,12.4507,0.1119,19.69
145.54,12.4507,3.0713,3.1579,3.1459,3.0756,3.0713,6.2292,9.3751,12.4322,0.1119,18.70
146.04,12.4322,3.1057,3.1235,3.1321,3.0710,3.1057,6.2292,9.3613,12.4507,0.1119,18.21
146.54,12.4691,3.1303,3.0905,3.1404,3.1078,3.1303,6.2208,9.3613,12.4322,0.0373,18.21
147.04,12.4322,3.0860,3.1432,3.1459,3.0572,3.0860,6.2292,9.3751,12.4691,0.0373,17.72
147.54,12.4507,3.0860,3.1432,3.1321,3.0894,3.0860,6.2292,9.3613,12.4322,0.0373,19.20
148.04,12.4691,3.1057,3.1235,3.1321,3.1078,3.1057,6.2292,9.3613,12.4507,0.0373,19.20
148.54,12.4138,3.1352,3.0939,3.1321,3.0525,3.1352,6.2292,9.3613,12.4691,0.0373,18.21
149.04,12.4138,3.0663,3.1712,3.1238,3.0525,3.0663,6.2375,9.3613,12.4138,0.0373,18.70
149.54,12.4322,3.1057,3.1235,3.1321,3.0710,3.1057,6.2292,9.3613,12.4138,0.0373,18.21
150.04,12.4691,3.1205,3.1087,3.1183,3.1216,3.1205,6.2292,9.3475,12.4322,0.0373,18.21
150.54,12.4322,3.0663,3.1712,3.1238,3.0710,3.0663,6.2375,9.3613,12.4691,0.0373,18.21
151.04,12.4322,3.0762,3.1530,3.1321,3.0710,3.0762,6.2292,9.3613,12.4322,0.0373,18.21
151.54,12.4322,3.1008,3.1284,3.1321,3.0710,3.1008,6.2292,9.3613,12.4322,0.0373,17.72
152.04,12.4507,3.1254,3.1038,3.1321,3.0894,3.1254,6.2292,9.3613,12.4322,0.0373,19.20
152.54,12.4507,3.0762,3.1530,3.1321,3.0894,3.0762,6.2292,9.3613,12.4507,0.0373,18.21
153.04,12.4322,3.0762,3.1530,3.1321,3.0710,3.0762,6.2292,9.3613,12.4507,0.0373,18.21
153.54,12.4322,3.0959,3.1416,3.1238,3.0710,3.0959,6.2375,9.3613,12.4322,0.1864,18.21
154.03,12.4322,3.1205,3.1087,3.1321,3.0710,3.1205,6.2292,9.3613,12.4322,0.0373,16.73
154.53,12.4507,3.1205,3.1087,3.1321,3.0894,3.1205,6.2292,9.3613,12.4322,0.0373,17.72
155.03,12.4507,3.0811,3.1481,3.1459,3.0756,3.0811,6.2292,9.3751,12.4507,0.0373,17.72
155.53,12.4322,3.1106,3.1185,3.1321,3.0710,3.1106,6.2292,9.3613,12.4507,0.0373,17.72
156.03,12.4322,3.0909,3.1382,3.1321,3.0710,3.0909,6.2292,9.3613,12.4322,0.0373,17.72
156.53,12.4507,3.1106,3.1185,3.1321,3.0894,3.1106,6.2292,9.3613,12.4322,0.0373,19.69
157.03,12.4507,3.1008,3.1284,3.1321,3.0894,3.1008,6.2292,9.3613,12.4507,0.0373,19.20
157.53,12.4507,3.0713,3.1579,3.1321,3.0894,3.0713,6.2292,9.3613,12.4507,0.0373,17.72
158.03,12.4507,3.1155,3.1220,3.1238,3.0894,3.1155,6.2375,9.3613,12.4507,0.0373,19.69
158.53,12.4507,3.0762,3.1447,3.1404,3.0894,3.0762,6.2208,9.3613,12.4507,0.0373,20.67
159.03,12.4322,3.1106,3.1102,3.1404,3.0710,3.1106,6.2208,9.3613,12.4507,0.0373,18.21
159.53,12.4322,3.0860,3.1348,3.1542,3.0572,3.0860,6.2208,9.3751,12.4322,0.0373,18.70
160.03,12.4507,3.1057,3.1318,3.1238,3.0894,3.1057,6.2375,9.3613,12.4322,0.0373,18.21
160.53,12.4875,3.1205,3.1087,3.1321,3.1262,3.1205,6.2292,9.3613,12.4507,0.0373,19.69
161.03,12.4875,3.1057,3.1235,3.1321,3.1262,3.1057,6.2292,9.3613,12.4875,0.1119,18.70
161.53,12.4507,3.0909,3.1466,3.1100,3.1032,3.0909,6.2375,9.3475,12.4875,0.1119,18.70
162.04,12.4691,3.1057,3.1235,3.1321,3.1078,3.1057,6.2292,9.3613,12.4507,0.1119,19.20
162.54,12.4322,3.0663,3.1628,3.1321,3.0710,3.0663,6.2292,9.3613,12.4691,0.0373,17.72
163.04,12.4691,3.0959,3.1333,3.1321,3.1078,3.0959,6.2292,9.3613,12.4322,0.0373,18.21
163.53,12.4507,3.0959,3.1250,3.1542,3.0756,3.0959,6.2208,9.3751,12.4691,0.0373,18.21
164.03,12.4322,3.0909,3.1299,3.1404,3.0710,3.0909,6.2208,9.3613,12.4507,0.1119,18.21
164.53,12.4322,3.0811,3.1481,3.1459,3.0572,3.0811,6.2292,9.3751,12.4322,0.0373,19.20
165.03,12.4691,3.0909,3.1382,3.1459,3.0940,3.0909,6.2292,9.3751,12.4322,0.0373,18.21
165.53,12.4322,3.0959,3.1250,3.1542,3.0572,3.0959,6.2208,9.3751,12.4691,0.0373,18.21
166.03,12.4507,3.0909,3.1466,3.1238,3.0894,3.0909,6.2375,9.3613,12.4322,0.0373,19.20
166.53,12.4691,3.0959,3.1333,3.1459,3.0940,3.0959,6.2292,9.3751,12.4507,0.0373,18.70
167.02,12.4322,3.0909,3.1382,3.1459,3.0572,3.0909,6.2292,9.3751,12.4691,0.0373,18.70
167.53,12.4322,3.0959,3.1250,3.1542,3.0572,3.0959,6.2208,9.3751,12.4322,0.1119,18.70
168.03,12.4691,3.0909,3.1216,3.1626,3.0940,3.0909,6.2125,9.3751,12.4322,0.0373,18.70
168.52,12.4322,3.0959,3.1333,3.1321,3.0710,3.0959,6.2292,9.3613,12.4691,0.0373,17.72
169.03,12.4138,3.0959,3.1333,3.1321,3.0525,3.0959,6.2292,9.3613,12.4322,0.0373,17.72
169.53,12.4875,3.0959,3.1333,3.1321,3.1262,3.0959,6.2292,9.3613,12.4138,0.0373,18.70
170.02,12.4507,3.1106,3.1269,3.1238,3.0894,3.1106,6.2375,9.3613,12.4875,0.0373,18.21
170.52,12.4507,3.0909,3.1299,3.1404,3.0894,3.0909,6.2208,9.3613,12.4507,0.0373,17.23
171.02,12.4691,3.0959,3.1416,3.1238,3.1078,3.0959,6.2375,9.3613,12.4507,0.0373,18.70
171.52,12.4507,3.0811,3.1481,3.1183,3.1032,3.0811,6.2292,9.3475,12.4691,0.1119,17.72
172.05,12.4322,3.0959,3.1333,3.1321,3.0710,3.0959,6.2292,9.3613,12.4507,0.1119,17.72
172.52,12.4507,3.0909,3.1382,3.1459,3.0756,3.0909,6.2292,9.3751,12.4322,0.0373,18.70
173.02,12.4507,3.0614,3.1678,3.1459,3.0756,3.0614,6.2292,9.3751,12.4507,0.1119,18.21
173.55,12.4322,3.0959,3.1333,3.1321,3.0710,3.0959,6.2292,9.3613,12.4507,0.0373,20.18
174.05,12.4322,3.0959,3.1416,3.1100,3.0848,3.0959,6.2375,9.3475,12.4322,0.0373,18.21
174.55,12.4507,3.1008,3.1367,3.1238,3.0894,3.1008,6.2375,9.3613,12.4322,0.0373,18.21
175.05,12.4322,3.1106,3.1185,3.1321,3.0710,3.1106,6.2292,9.3613,12.4507,0.1119,17.72
175.55,12.4507,3.0860,3.1432,3.1459,3.0756,3.0860,6.2292,9.3751,12.4322,0.0373,18.70
176.02,12.4322,3.0909,3.1382,3.1183,3.0848,3.0909,6.2292,9.3475,12.4507,0.0373,20.67
176.52,12.4507,3.0762,3.1613,3.1238,3.0894,3.0762,6.2375,9.3613,12.4322,0.0373,18.21
177.02,12.4507,3.0811,3.1481,3.1459,3.0756,3.0811,6.2292,9.3751,12.4507,0.0373,18.21
177.54,12.4691,3.0762,3.1530,3.1321,3.1078,3.0762,6.2292,9.3613,12.4507,0.0373,20.67
178.04,12.4507,3.0909,3.1382,3.1321,3.0894,3.0909,6.2292,9.3613,12.4691,0.0373,18.70
178.54,12.4322,3.1205,3.1087,3.1321,3.0710,3.1205,6.2292,9.3613,12.4507,0.0373,20.67
179.04,12.4507,3.0762,3.1530,3.1321,3.0894,3.0762,6.2292,9.3613,12.4322,0.0373,18.70
179.54,12.4691,3.0959,3.1416,3.1238,3.1078,3.0959,6.2375,9.3613,12.4507,0.0373,21.16
180.04,12.4507,3.0959,3.1333,3.1321,3.0894,3.0959,6.2292,9.3613,12.4691,0.1119,18.21
180.54,12.4507,3.0811,3.1481,3.1321,3.0894,3.0811,6.2292,9.3613,12.4507,0.0373,18.70
181.04,12.4507,3.0909,3.1382,3.1183,3.1032,3.0909,6.2292,9.3475,12.4507,0.0373,19.20
181.54,12.4507,3.1057,3.1151,3.1404,3.0894,3.1057,6.2208,9.3613,12.4507,0.0373,19.69
182.04,12.4507,3.1057,3.1235,3.1321,3.0894,3.1057,6.2292,9.3613,12.4507,0.1119,18.21
182.54,12.4691,3.0713,3.1496,3.1542,3.0940,3.0713,6.2208,9.3751,12.4507,0.0373,18.70
183.03,12.4322,3.1057,3.1318,3.1100,3.0848,3.1057,6.2375,9.3475,12.4691,0.0373,20.18
183.53,12.4507,3.0959,3.1333,3.1459,3.0756,3.0959,6.2292,9.3751,12.4322,0.1119,18.21
184.03,12.4322,3.1352,3.0939,3.1459,3.0572,3.1352,6.2292,9.3751,12.4507,0.0373,19.20
184.53,12.4691,3.0565,3.1727,3.1321,3.1078,3.0565,6.2292,9.3613,12.4322,0.0373,18.21
185.02,12.4507,3.1057,3.1235,3.1321,3.0894,3.1057,6.2292,9.3613,12.4691,0.0373,18.21
185.52,12.4322,3.1057,3.1235,3.1321,3.0710,3.1057,6.2292,9.3613,12.4507,0.0373,18.70
186.02,12.4691,3.0663,3.1628,3.1321,3.1078,3.0663,6.2292,9.3613,12.4322,0.0373,17.23
186.52,12.4322,3.1106,3.1185,3.1321,3.0710,3.1106,6.2292,9.3613,12.4691,0.0373,22.15
187.02,12.4507,3.0860,3.1432,3.1321,3.0894,3.0860,6.2292,9.3613,12.4322,0.0373,18.21
187.52,12.4691,3.0614,3.1678,3.1321,3.1078,3.0614,6.2292,9.3613,12.4507,0.0373,18.21
188.02,12.4507,3.1008,3.1367,3.1238,3.0894,3.1008,6.2375,9.3613,12.4691,0.0373,16.24
188.52,12.4322,3.0762,3.1530,3.1321,3.0710,3.0762,6.2292,9.3613,12.4507,0.0373,18.21
189.02,12.4875,3.0909,3.1382,3.1321,3.1262,3.0909,6.2292,9.3613,12.4322,0.0373,17.23
189.52,12.4322,3.1303,3.0989,3.1321,3.0710,3.1303,6.2292,9.3613,12.4875,0.0373,14.77
190.03,12.4138,3.1205,3.1170,3.1376,3.0387,3.1205,6.2375,9.3751,12.4322,0.0373,18.21
190.53,12.4322,3.0860,3.1432,3.1321,3.0710,3.0860,6.2292,9.3613,12.4138,0.0373,19.20
191.03,12.4507,3.0811,3.1564,3.1376,3.0756,3.0811,6.2375,9.3751,12.4322,0.0373,18.70
191.53,12.4507,3.1008,3.1367,3.1238,3.0894,3.1008,6.2375,9.3613,12.4507,0.0373,20.18
192.03,12.4507,3.0663,3.1628,3.1321,3.0894,3.0663,6.2292,9.3613,12.4507,0.0373,16.73
192.53,12.4507,3.0762,3.1530,3.1183,3.1032,3.0762,6.2292,9.3475,12.4507,0.0373,20.67
193.03,12.4322,3.1008,3.1284,3.1321,3.0710,3.1008,6.2292,9.3613,12.4507,0.0373,18.21
193.53,12.4507,3.1008,3.1367,3.1238,3.0894,3.1008,6.2375,9.3613,12.4322,0.0373,18.70
194.04,12.4691,3.0762,3.1530,3.1321,3.1078,3.0762,6.2292,9.3613,12.4507,0.0373,19.69
194.53,12.4322,3.0811,3.1481,3.1459,3.0572,3.0811,6.2292,9.3751,12.4691,0.0373,20.18
195.03,12.4507,3.0959,3.1333,3.1321,3.0894,3.0959,6.2292,9.3613,12.4322,0.0373,18.21
195.54,12.4507,3.1106,3.1269,3.1100,3.1032,3.1106,6.2375,9.3475,12.4507,0.0373,20.18
196.04,12.4507,3.0614,3.1678,3.1459,3.0756,3.0614,6.2292,9.3751,12.4507,0.0373,18.21
196.54,12.4507,3.0959,3.1250,3.1681,3.0618,3.0959,6.2208,9.3889,12.4507,0.0373,20.18
197.04,12.4507,3.1155,3.1136,3.1183,3.1032,3.1155,6.2292,9.3475,12.4507,0.1119,18.21
197.54,12.4507,3.0860,3.1598,3.1017,3.1032,3.0860,6.2458,9.3475,12.4507,0.0373,19.20
198.04,12.4507,3.0762,3.1530,3.1183,3.1032,3.0762,6.2292,9.3475,12.4507,0.0373,19.69
198.54,12.4507,3.0811,3.1481,3.1321,3.0894,3.0811,6.2292,9.3613,12.4507,0.0373,18.21
199.04,12.4507,3.0762,3.1447,3.1404,3.0894,3.0762,6.2208,9.3613,12.4507,0.1119,20.18
199.54,12.4507,3.0762,3.1530,3.1459,3.0756,3.0762,6.2292,9.3751,12.4507,0.1119,18.21
200.04,12.4322,3.1106,3.1269,3.1376,3.0572,3.1106,6.2375,9.3751,12.4507,0.1119,19.69
200.54,12.4507,3.1008,3.1284,3.1321,3.0894,3.1008,6.2292,9.3613,12.4322,0.0373,16.73
201.04,12.4507,3.1106,3.1102,3.1404,3.0894,3.1106,6.2208,9.3613,12.4507,0.0373,17.72
201.54,12.4507,3.0762,3.1447,3.1542,3.0756,3.0762,6.2208,9.3751,12.4507,0.1119,20.67
202.04,12.4507,3.0959,3.1333,3.1321,3.0894,3.0959,6.2292,9.3613,12.4507,0.1119,21.16
202.54,12.4322,3.1008,3.1284,3.1459,3.0572,3.1008,6.2292,9.3751,12.4507,0.1119,17.72
203.04,12.4507,3.0959,3.1333,3.1321,3.0894,3.0959,6.2292,9.3613,12.4322,0.0373,22.64
203.52,12.4138,3.0959,3.1333,3.1321,3.0525,3.0959,6.2292,9.3613,12.4507,0.0373,18.70
204.02,12.4507,3.0959,3.1250,3.1404,3.0894,3.0959,6.2208,9.3613,12.4138,0.0373,17.23
204.52,12.4322,3.0909,3.1466,3.1238,3.0710,3.0909,6.2375,9.3613,12.4507,0.0373,21.16
205.02,12.4507,3.1008,3.1201,3.1542,3.0756,3.1008,6.2208,9.3751,12.4322,0.0373,15.75
205.52,12.4507,3.0959,3.1333,3.1321,3.0894,3.0959,6.2292,9.3613,12.4507,0.0373,22.15
206.02,12.4507,3.0959,3.1250,3.1819,3.0480,3.0959,6.2208,9.4027,12.4507,0.0373,20.18
206.52,12.4507,3.0909,3.1466,3.1100,3.1032,3.0909,6.2375,9.3475,12.4507,0.1119,19.20
207.01,12.4322,3.0909,3.1299,3.1681,3.0433,3.0909,6.2208,9.3889,12.4507,0.1119,16.73
207.52,12.4322,3.0959,3.1333,3.1459,3.0572,3.0959,6.2292,9.3751,12.4322,0.0373,18.70
208.02,12.4507,3.0959,3.1416,3.1238,3.0894,3.0959,6.2375,9.3613,12.4322,0.0373,19.20
208.53,12.4322,3.0811,3.1481,3.1459,3.0572,3.0811,6.2292,9.3751,12.4507,0.0373,16.73
209.03,12.4507,3.1057,3.1318,3.1100,3.1032,3.1057,6.2375,9.3475,12.4322,0.0373,17.72
209.52,12.4507,3.1106,3.1269,3.1238,3.0894,3.1106,6.2375,9.3613,12.4507,0.0373,22.15
210.02,12.4507,3.0663,3.1628,3.1459,3.0756,3.0663,6.2292,9.3751,12.4507,0.0373,20.67
210.52,12.4507,3.0909,3.1382,3.1459,3.0756,3.0909,6.2292,9.3751,12.4507,0.0373,14.77
211.02,12.4507,3.1106,3.1269,3.1100,3.1032,3.1106,6.2375,9.3475,12.4507,0.0373,18.21
211.52,12.4507,3.0811,3.1398,3.1404,3.0894,3.0811,6.2208,9.3613,12.4507,0.0373,19.69
212.02,12.4507,3.1008,3.1284,3.1459,3.0756,3.1008,6.2292,9.3751,12.4507,0.0373,17.23
212.51,12.4507,3.1008,3.1367,3.1238,3.0894,3.1008,6.2375,9.3613,12.4507,0.0373,21.16
213.02,12.4322,3.1106,3.1185,3.1321,3.0710,3.1106,6.2292,9.3613,12.4507,0.1119,19.69
213.55,12.4507,3.1057,3.1235,3.1321,3.0894,3.1057,6.2292,9.3613,12.4322,0.0373,17.72
214.01,12.4507,3.0909,3.1466,3.1238,3.0894,3.0909,6.2375,9.3613,12.4507,0.1119,15.26
214.52,12.4691,3.1008,3.1367,3.1238,3.1078,3.1008,6.2375,9.3613,12.4507,0.0373,14.77
215.02,12.4322,3.0959,3.1416,3.1100,3.0848,3.0959,6.2375,9.3475,12.4691,0.0373,15.26
215.52,12.4507,3.0959,3.1416,3.1238,3.0894,3.0959,6.2375,9.3613,12.4322,0.0373,20.67
216.02,12.4691,3.0959,3.1416,3.1514,3.0802,3.0959,6.2375,9.3889,12.4507,0.1119,21.66
216.55,12.4322,3.0909,3.1466,3.1100,3.0848,3.0909,6.2375,9.3475,12.4691,0.0373,19.20
217.05,12.4691,3.0959,3.1333,3.1321,3.1078,3.0959,6.2292,9.3613,12.4322,0.0373,18.21
217.55,12.4322,3.0959,3.1333,3.1459,3.0572,3.0959,6.2292,9.3751,12.4691,0.1119,18.21
218.04,12.4691,3.0959,3.1333,3.1459,3.0940,3.0959,6.2292,9.3751,12.4322,0.0373,18.70
218.54,12.4691,3.0959,3.1333,3.1183,3.1216,3.0959,6.2292,9.3475,12.4691,0.0373,19.20
219.02,12.4507,3.0909,3.1466,3.1376,3.0756,3.0909,6.2375,9.3751,12.4691,0.0373,17.72
219.54,12.4507,3.0909,3.1466,3.1100,3.1032,3.0909,6.2375,9.3475,12.4507,0.0373,18.70
220.05,12.4507,3.0959,3.1250,3.1404,3.0894,3.0959,6.2208,9.3613,12.4507,0.0373,18.21
220.52,12.4507,3.0909,3.1549,3.1017,3.1032,3.0909,6.2458,9.3475,12.4507,0.0373,18.70
221.04,12.4507,3.0860,3.1432,3.1321,3.0894,3.0860,6.2292,9.3613,12.4507,0.0373,18.70
221.51,12.4322,3.1155,3.1136,3.1321,3.0710,3.1155,6.2292,9.3613,12.4507,0.0373,19.20
222.02,12.4138,3.1155,3.1220,3.1376,3.0387,3.1155,6.2375,9.3751,12.4322,0.0373,18.21
222.51,12.4507,3.0959,3.1250,3.1542,3.0756,3.0959,6.2208,9.3751,12.4138,0.0373,19.69
223.01,12.4507,3.0959,3.1333,3.1321,3.0894,3.0959,6.2292,9.3613,12.4507,0.0373,18.21
223.51,12.4322,3.1155,3.1220,3.1238,3.0710,3.1155,6.2375,9.3613,12.4507,0.1119,16.73
224.04,12.4691,3.0762,3.1613,3.1238,3.1078,3.0762,6.2375,9.3613,12.4322,0.0373,18.70
224.54,12.4322,3.1155,3.1220,3.1238,3.0710,3.1155,6.2375,9.3613,12.4691,0.1119,20.67
225.04,12.4691,3.0762,3.1530,3.1321,3.1078,3.0762,6.2292,9.3613,12.4322,0.0373,19.20
225.54,12.4507,3.0909,3.1466,3.1238,3.0894,3.0909,6.2375,9.3613,12.4691,0.0373,16.24
226.04,12.4507,3.0811,3.1481,3.1321,3.0894,3.0811,6.2292,9.3613,12.4507,0.0373,18.70
226.51,12.4507,3.1008,3.1284,3.1321,3.0894,3.1008,6.2292,9.3613,12.4507,0.0373,17.72
227.04,12.4507,3.1205,3.1087,3.1321,3.0894,3.1205,6.2292,9.3613,12.4507,0.1119,19.20
227.51,12.4691,3.0860,3.1432,3.1321,3.1078,3.0860,6.2292,9.3613,12.4507,0.0373,17.72
228.01,12.4507,3.1106,3.1185,3.1321,3.0894,3.1106,6.2292,9.3613,12.4691,0.1864,17.72
228.54,12.4507,3.1057,3.1235,3.1321,3.0894,3.1057,6.2292,9.3613,12.4507,0.0373,17.72
229.04,12.4691,3.0713,3.1663,3.1238,3.1078,3.0713,6.2375,9.3613,12.4507,0.1119,18.70
229.54,12.4507,3.1155,3.1136,3.1321,3.0894,3.1155,6.2292,9.3613,12.4691,0.0373,20.67
230.04,12.4322,3.0909,3.1382,3.1459,3.0572,3.0909,6.2292,9.3751,12.4507,0.1119,18.21
230.54,12.4322,3.1106,3.1185,3.1321,3.0710,3.1106,6.2292,9.3613,12.4322,0.1119,17.23
231.04,12.4322,3.0762,3.1613,3.1238,3.0710,3.0762,6.2375,9.3613,12.4322,0.0373,18.21
231.54,12.4691,3.0811,3.1481,3.1321,3.1078,3.0811,6.2292,9.3613,12.4322,0.0373,18.70
232.04,12.4507,3.1155,3.1136,3.1459,3.0756,3.1155,6.2292,9.3751,12.4691,0.0373,19.20
232.54,12.4507,3.0811,3.1647,3.1017,3.1032,3.0811,6.2458,9.3475,12.4507,0.0373,19.20
233.04,12.4691,3.0762,3.1530,3.1321,3.1078,3.0762,6.2292,9.3613,12.4507,0.0373,17.72
