Time (s),Pack Voltage (V),Cell 1 Voltage (V),Cell 2 Voltage (V),Cell 3 Voltage (V),Cell 4 Voltage (V),Tap 1S Cumulative Voltage (V),Tap 2S Cumulative Voltage (V),Tap 3S Cumulative Voltage (V),Tap 4S Cumulative Voltage (V),Current (A),Temperature (°C)
293.87,12.5796,3.1451,3.1424,3.1981,3.0940,3.1451,6.2875,9.4856,12.5796,7.9048,19.69
294.37,12.5612,3.1451,3.1507,3.1759,3.0894,3.1451,6.2958,9.4717,12.5612,7.9048,19.69
294.88,12.5796,3.1402,3.1473,3.1843,3.1079,3.1402,6.2875,9.4717,12.5796,7.9048,19.69
295.37,12.5612,3.1402,3.1473,3.1981,3.0756,3.1402,6.2875,9.4856,12.5612,7.9048,20.18
295.87,12.5796,3.1402,3.1473,3.1981,3.0940,3.1402,6.2875,9.4856,12.5796,7.8303,19.69
296.37,12.5796,3.1402,3.1473,3.1981,3.0940,3.1402,6.2875,9.4856,12.5796,7.9048,20.18
296.87,12.5612,3.1451,3.1507,3.1898,3.0756,3.1451,6.2958,9.4856,12.5612,7.9048,19.69
297.40,12.5796,3.1451,3.1424,3.1981,3.0940,3.1451,6.2875,9.4856,12.5796,7.9794,19.69
297.87,12.5612,3.1402,3.1390,3.1926,3.0894,3.1402,6.2791,9.4717,12.5612,7.9048,20.67
298.39,12.5612,3.1352,3.1439,3.1788,3.1032,3.1352,6.2791,9.4579,12.5612,7.9048,19.69
298.89,12.5612,3.1402,3.1390,3.1926,3.0894,3.1402,6.2791,9.4717,12.5612,7.9794,19.69
299.41,12.5796,3.1402,3.1307,3.2009,3.1079,3.1402,6.2708,9.4717,12.5796,7.9794,19.20
299.89,12.5612,3.1402,3.1390,3.1926,3.0894,3.1402,6.2791,9.4717,12.5612,7.9048,20.18
300.39,12.5612,3.1352,3.1522,3.1843,3.0894,3.1352,6.2875,9.4717,12.5612,7.9048,19.69
300.88,12.5428,3.1402,3.1390,3.1926,3.0710,3.1402,6.2791,9.4717,12.5428,7.9794,19.20
301.39,12.5612,3.1352,3.1522,3.1705,3.1032,3.1352,6.2875,9.4579,12.5612,8.0540,19.69
301.87,12.5612,3.1402,3.1473,3.1705,3.1032,3.1402,6.2875,9.4579,12.5612,7.9048,20.18
302.37,12.5612,3.1402,3.1307,3.1871,3.1032,3.1402,6.2708,9.4579,12.5612,7.9048,19.69
302.87,12.5428,3.1402,3.1390,3.1788,3.0848,3.1402,6.2791,9.4579,12.5428,7.9794,19.69
303.38,12.5612,3.1352,3.1439,3.1788,3.1032,3.1352,6.2791,9.4579,12.5612,7.9794,20.67
303.87,12.5612,3.1402,3.1390,3.1788,3.1032,3.1402,6.2791,9.4579,12.5612,7.9794,20.18
304.39,12.5612,3.1352,3.1356,3.1871,3.1032,3.1352,6.2708,9.4579,12.5612,7.9794,19.69
304.89,12.5428,3.1352,3.1356,3.1871,3.0848,3.1352,6.2708,9.4579,12.5428,7.8303,19.69
305.39,12.5612,3.1352,3.1439,3.1788,3.1032,3.1352,6.2791,9.4579,12.5612,7.8303,19.20
305.89,12.5428,3.1352,3.1356,3.1871,3.0848,3.1352,6.2708,9.4579,12.5428,7.9794,19.69
306.39,12.5612,3.1303,3.1405,3.1871,3.1032,3.1303,6.2708,9.4579,12.5612,7.8303,20.18
306.89,12.5243,3.1303,3.1488,3.1788,3.0664,3.1303,6.2791,9.4579,12.5243,7.9794,19.69
307.39,12.5428,3.1303,3.1322,3.1955,3.0848,3.1303,6.2625,9.4579,12.5428,7.9048,20.18
307.89,12.5428,3.1303,3.1322,3.1955,3.0848,3.1303,6.2625,9.4579,12.5428,7.9048,19.20
308.38,12.5428,3.1303,3.1405,3.1733,3.0986,3.1303,6.2708,9.4441,12.5428,7.9048,19.20
308.89,12.5428,3.1303,3.1405,3.1733,3.0986,3.1303,6.2708,9.4441,12.5428,7.8303,20.67
309.39,12.5243,3.1352,3.1273,3.1816,3.0802,3.1352,6.2625,9.4441,12.5243,7.8303,20.18
309.89,12.5428,3.1352,3.1356,3.1733,3.0986,3.1352,6.2708,9.4441,12.5428,7.8303,20.18
310.38,12.5243,3.1303,3.1322,3.1816,3.0802,3.1303,6.2625,9.4441,12.5243,7.9048,20.18
310.87,12.5243,3.1352,3.1356,3.1733,3.0802,3.1352,6.2708,9.4441,12.5243,7.9048,20.18
311.37,12.5428,3.1303,3.1322,3.1816,3.0986,3.1303,6.2625,9.4441,12.5428,7.9048,19.69
311.89,12.5243,3.1303,3.1405,3.1733,3.0802,3.1303,6.2708,9.4441,12.5243,7.8303,19.69
312.39,12.5243,3.1254,3.1371,3.1816,3.0802,3.1254,6.2625,9.4441,12.5243,7.9048,20.18
312.89,12.5428,3.1254,3.1371,3.1816,3.0986,3.1254,6.2625,9.4441,12.5428,7.9794,19.69
313.39,12.5243,3.1254,3.1288,3.1762,3.0940,3.1254,6.2542,9.4303,12.5243,7.9048,19.69
313.88,12.5428,3.1205,3.1420,3.1816,3.0986,3.1205,6.2625,9.4441,12.5428,7.9048,20.67
314.37,12.5243,3.1254,3.1371,3.1678,3.0940,3.1254,6.2625,9.4303,12.5243,7.9794,20.67
314.87,12.5243,3.1254,3.1288,3.1762,3.0940,3.1254,6.2542,9.4303,12.5243,7.9794,20.18
315.39,12.5243,3.1303,3.1322,3.1678,3.0940,3.1303,6.2625,9.4303,12.5243,7.9048,19.69
315.89,12.5428,3.1303,3.1238,3.1762,3.1124,3.1303,6.2542,9.4303,12.5428,8.0540,20.18
316.37,12.5243,3.1205,3.1337,3.1900,3.0802,3.1205,6.2542,9.4441,12.5243,7.9048,20.18
316.89,12.5243,3.1254,3.1371,3.1678,3.0940,3.1254,6.2625,9.4303,12.5243,7.9794,21.16
317.37,12.5059,3.1254,3.1371,3.1540,3.0894,3.1254,6.2625,9.4165,12.5059,7.9794,20.18
317.88,12.5059,3.1205,3.1420,3.1678,3.0756,3.1205,6.2625,9.4303,12.5059,7.9048,20.18
318.39,12.5059,3.1205,3.1337,3.1624,3.0894,3.1205,6.2542,9.4165,12.5059,7.9048,20.18
318.89,12.5059,3.1254,3.1288,3.1624,3.0894,3.1254,6.2542,9.4165,12.5059,7.8303,19.69
319.39,12.5059,3.1254,3.1288,3.1762,3.0756,3.1254,6.2542,9.4303,12.5059,7.8303,19.20
319.87,12.5059,3.1205,3.1254,3.1845,3.0756,3.1205,6.2458,9.4303,12.5059,7.9794,20.18
320.37,12.4875,3.1205,3.1337,3.1762,3.0572,3.1205,6.2542,9.4303,12.4875,7.9048,19.69
320.89,12.5243,3.1254,3.1288,3.1624,3.1078,3.1254,6.2542,9.4165,12.5243,7.9794,20.18
321.39,12.5059,3.1205,3.1254,3.1707,3.0894,3.1205,6.2458,9.4165,12.5059,7.9048,20.18
321.89,12.5059,3.1205,3.1254,3.1707,3.0894,3.1205,6.2458,9.4165,12.5059,7.9048,19.69
322.38,12.5059,3.1205,3.1337,3.1624,3.0894,3.1205,6.2542,9.4165,12.5059,7.9048,19.69
322.89,12.5059,3.1205,3.1254,3.1707,3.0894,3.1205,6.2458,9.4165,12.5059,7.9048,19.69
323.39,12.4875,3.1205,3.1254,3.1707,3.0710,3.1205,6.2458,9.4165,12.4875,7.9048,20.18
323.89,12.5059,3.1155,3.1303,3.1707,3.0894,3.1155,6.2458,9.4165,12.5059,7.9048,19.69
324.39,12.5059,3.1205,3.1254,3.1707,3.0894,3.1205,6.2458,9.4165,12.5059,7.9048,20.67
324.89,12.4875,3.1205,3.1254,3.1569,3.0848,3.1205,6.2458,9.4027,12.4875,7.9794,19.69
325.39,12.4875,3.1205,3.1254,3.1569,3.0848,3.1205,6.2458,9.4027,12.4875,7.9048,20.67
325.89,12.5059,3.1155,3.1220,3.1652,3.1032,3.1155,6.2375,9.4027,12.5059,7.8303,20.67
326.39,12.4875,3.1155,3.1303,3.1707,3.0710,3.1155,6.2458,9.4165,12.4875,7.9048,20.18
326.89,12.4875,3.1106,3.1269,3.1652,3.0848,3.1106,6.2375,9.4027,12.4875,7.9794,20.18
327.38,12.4875,3.1155,3.1220,3.1652,3.0848,3.1155,6.2375,9.4027,12.4875,7.8303,20.18
327.88,12.4875,3.1106,3.1269,3.1652,3.0848,3.1106,6.2375,9.4027,12.4875,7.9794,19.69
328.39,12.4875,3.1155,3.1303,3.1569,3.0848,3.1155,6.2458,9.4027,12.4875,7.9048,20.18
328.89,12.4691,3.1155,3.1220,3.1652,3.0664,3.1155,6.2375,9.4027,12.4691,7.9794,20.18
329.38,12.4691,3.1106,3.1269,3.1652,3.0664,3.1106,6.2375,9.4027,12.4691,7.9048,19.69
329.89,12.4691,3.1106,3.1269,3.1514,3.0802,3.1106,6.2375,9.3889,12.4691,7.9048,20.67
330.39,12.4691,3.1155,3.1136,3.1597,3.0802,3.1155,6.2292,9.3889,12.4691,7.9794,20.18
330.89,12.4875,3.1106,3.1269,3.1652,3.0848,3.1106,6.2375,9.4027,12.4875,7.9048,19.69
331.37,12.4691,3.1057,3.1235,3.1735,3.0664,3.1057,6.2292,9.4027,12.4691,7.9794,20.18
331.88,12.4691,3.1106,3.1269,3.1652,3.0664,3.1106,6.2375,9.4027,12.4691,7.8303,19.69
332.39,12.4507,3.1106,3.1269,3.1652,3.0480,3.1106,6.2375,9.4027,12.4507,7.9048,19.69
332.89,12.4691,3.1106,3.1269,3.1652,3.0664,3.1106,6.2375,9.4027,12.4691,7.9048,19.69
333.39,12.4691,3.1057,3.1235,3.1735,3.0664,3.1057,6.2292,9.4027,12.4691,7.9794,20.67
333.87,12.4691,3.1106,3.1185,3.1597,3.0802,3.1106,6.2292,9.3889,12.4691,7.8303,20.18
334.39,12.4691,3.1057,3.1235,3.1597,3.0802,3.1057,6.2292,9.3889,12.4691,7.9048,19.69
334.88,12.4691,3.1106,3.1185,3.1597,3.0802,3.1106,6.2292,9.3889,12.4691,7.8303,20.18
335.38,12.4691,3.1057,3.1151,3.1681,3.0802,3.1057,6.2208,9.3889,12.4691,7.9794,19.69
335.89,12.4691,3.1057,3.1235,3.1597,3.0802,3.1057,6.2292,9.3889,12.4691,7.8303,19.69
336.38,12.4691,3.1057,3.1235,3.1459,3.0940,3.1057,6.2292,9.3751,12.4691,7.9048,19.69
336.88,12.4507,3.1057,3.1235,3.1597,3.0618,3.1057,6.2292,9.3889,12.4507,7.9794,20.18
337.39,12.4507,3.1057,3.1151,3.1542,3.0756,3.1057,6.2208,9.3751,12.4507,7.9048,20.18
337.89,12.4507,3.1057,3.1151,3.1681,3.0618,3.1057,6.2208,9.3889,12.4507,7.9048,20.18
338.39,12.4507,3.1008,3.1284,3.1459,3.0756,3.1008,6.2292,9.3751,12.4507,7.9048,20.18
338.89,12.4507,3.1057,3.1151,3.1542,3.0756,3.1057,6.2208,9.3751,12.4507,7.8303,20.18
339.39,12.4507,3.1008,3.1201,3.1542,3.0756,3.1008,6.2208,9.3751,12.4507,7.9048,20.18
339.89,12.4507,3.1057,3.1151,3.1681,3.0618,3.1057,6.2208,9.3889,12.4507,7.9048,20.18
340.39,12.4507,3.1008,3.1117,3.1626,3.0756,3.1008,6.2125,9.3751,12.4507,7.9048,19.69
340.89,12.4507,3.1008,3.1201,3.1542,3.0756,3.1008,6.2208,9.3751,12.4507,7.8303,20.18
341.39,12.4322,3.1057,3.1068,3.1626,3.0572,3.1057,6.2125,9.3751,12.4322,7.9048,19.69
341.89,12.4322,3.1008,3.1201,3.1404,3.0710,3.1008,6.2208,9.3613,12.4322,7.9794,20.67
342.39,12.4322,3.1008,3.1117,3.1488,3.0710,3.1008,6.2125,9.3613,12.4322,7.9794,19.69
342.89,12.4322,3.1008,3.1117,3.1488,3.0710,3.1008,6.2125,9.3613,12.4322,7.9794,19.69
343.39,12.4322,3.1008,3.1117,3.1626,3.0572,3.1008,6.2125,9.3751,12.4322,7.9048,20.18
343.89,12.4322,3.0959,3.1167,3.1626,3.0572,3.0959,6.2125,9.3751,12.4322,7.7557,20.67
344.38,12.4322,3.0959,3.1167,3.1488,3.0710,3.0959,6.2125,9.3613,12.4322,7.9794,19.69
344.89,12.4322,3.0959,3.1167,3.1488,3.0710,3.0959,6.2125,9.3613,12.4322,7.9048,19.69
345.39,12.4138,3.0959,3.1167,3.1488,3.0525,3.0959,6.2125,9.3613,12.4138,7.9048,20.18
345.89,12.4138,3.0959,3.1167,3.1350,3.0664,3.0959,6.2125,9.3475,12.4138,7.8303,20.18
346.39,12.4322,3.0959,3.1167,3.1626,3.0572,3.0959,6.2125,9.3751,12.4322,7.9048,19.69
346.89,12.4138,3.0959,3.1083,3.1571,3.0525,3.0959,6.2042,9.3613,12.4138,7.9048,19.69
347.39,12.4138,3.0959,3.1083,3.1571,3.0525,3.0959,6.2042,9.3613,12.4138,7.9048,19.69
347.89,12.4322,3.0909,3.1216,3.1350,3.0848,3.0909,6.2125,9.3475,12.4322,7.7557,20.18
348.39,12.4322,3.0909,3.1049,3.1654,3.0710,3.0909,6.1959,9.3613,12.4322,7.8303,19.69
348.89,12.4138,3.0959,3.1083,3.1433,3.0664,3.0959,6.2042,9.3475,12.4138,7.9794,19.69
349.39,12.4138,3.0959,3.1000,3.1654,3.0525,3.0959,6.1959,9.3613,12.4138,7.9048,20.18
349.89,12.3954,3.0909,3.1133,3.1433,3.0479,3.0909,6.2042,9.3475,12.3954,7.9048,20.18
350.39,12.4138,3.0909,3.1049,3.1516,3.0664,3.0909,6.1959,9.3475,12.4138,7.9048,20.18
350.88,12.3954,3.0909,3.1133,3.1571,3.0341,3.0909,6.2042,9.3613,12.3954,7.9048,19.69
351.39,12.4138,3.0909,3.1049,3.1654,3.0525,3.0909,6.1959,9.3613,12.4138,7.9048,20.18
351.88,12.4138,3.0909,3.1049,3.1516,3.0664,3.0909,6.1959,9.3475,12.4138,7.8303,20.18
352.39,12.4138,3.0860,3.1182,3.1433,3.0664,3.0860,6.2042,9.3475,12.4138,7.7557,20.18
352.89,12.3954,3.0909,3.1133,3.1295,3.0617,3.0909,6.2042,9.3337,12.3954,7.8303,20.18
353.39,12.4138,3.0860,3.1182,3.1433,3.0664,3.0860,6.2042,9.3475,12.4138,7.9048,20.18
353.89,12.4138,3.0860,3.1098,3.1378,3.0802,3.0860,6.1959,9.3337,12.4138,7.8303,20.18
354.39,12.4138,3.0860,3.1098,3.1378,3.0802,3.0860,6.1959,9.3337,12.4138,7.9048,19.69
354.88,12.4138,3.0860,3.1098,3.1516,3.0664,3.0860,6.1959,9.3475,12.4138,7.9794,20.18
355.38,12.3954,3.0860,3.1098,3.1378,3.0617,3.0860,6.1959,9.3337,12.3954,7.9048,20.18
355.88,12.3954,3.0860,3.1015,3.1461,3.0617,3.0860,6.1875,9.3337,12.3954,7.8303,19.69
356.38,12.3770,3.0909,3.0966,3.1599,3.0295,3.0909,6.1875,9.3475,12.3770,7.9794,20.18
356.88,12.3770,3.0860,3.1098,3.1378,3.0433,3.0860,6.1959,9.3337,12.3770,7.9048,20.18
357.38,12.3770,3.0860,3.0932,3.1407,3.0571,3.0860,6.1792,9.3199,12.3770,7.8303,19.69
357.87,12.3954,3.0811,3.1064,3.1461,3.0617,3.0811,6.1875,9.3337,12.3954,7.9048,20.18
358.38,12.3954,3.0860,3.1015,3.1461,3.0617,3.0860,6.1875,9.3337,12.3954,7.9048,19.69
358.88,12.3954,3.0811,3.1064,3.1323,3.0755,3.0811,6.1875,9.3199,12.3954,7.9794,20.18
359.38,12.3954,3.0811,3.0981,3.1545,3.0617,3.0811,6.1792,9.3337,12.3954,7.7557,19.20
359.89,12.3770,3.0811,3.1064,3.1461,3.0433,3.0811,6.1875,9.3337,12.3770,7.9048,20.18
360.39,12.3770,3.0811,3.1064,3.1323,3.0571,3.0811,6.1875,9.3199,12.3770,7.8303,19.69
360.88,12.3770,3.0811,3.0981,3.1545,3.0433,3.0811,6.1792,9.3337,12.3770,7.8303,19.69
361.38,12.3770,3.0762,3.1030,3.1269,3.0709,3.0762,6.1792,9.3061,12.3770,7.8303,20.18
361.89,12.3586,3.0811,3.0981,3.1407,3.0387,3.0811,6.1792,9.3199,12.3586,7.9048,20.67
362.39,12.3586,3.0762,3.1030,3.1269,3.0525,3.0762,6.1792,9.3061,12.3586,7.8303,20.67
362.87,12.3770,3.0762,3.1030,3.1269,3.0709,3.0762,6.1792,9.3061,12.3770,7.7557,20.18
363.38,12.3586,3.0811,3.0981,3.1269,3.0525,3.0811,6.1792,9.3061,12.3586,7.9048,20.18
363.87,12.3586,3.0762,3.1030,3.1407,3.0387,3.0762,6.1792,9.3199,12.3586,7.7557,20.18
364.39,12.3586,3.0762,3.0947,3.1352,3.0525,3.0762,6.1709,9.3061,12.3586,7.9048,20.67
364.88,12.3402,3.0762,3.0947,3.1490,3.0203,3.0762,6.1709,9.3199,12.3402,7.9048,20.18
365.38,12.3586,3.0762,3.0947,3.1352,3.0525,3.0762,6.1709,9.3061,12.3586,7.8303,20.18
365.87,12.3402,3.0811,3.0898,3.1352,3.0341,3.0811,6.1709,9.3061,12.3402,7.7557,20.18
366.37,12.3402,3.0762,3.0864,3.1573,3.0203,3.0762,6.1626,9.3199,12.3402,7.9048,20.18
366.88,12.3402,3.0762,3.0947,3.1352,3.0341,3.0762,6.1709,9.3061,12.3402,7.8303,20.18
367.39,12.3402,3.0762,3.0947,3.1214,3.0479,3.0762,6.1709,9.2923,12.3402,7.9794,20.18
367.88,12.3402,3.0762,3.0947,3.1352,3.0341,3.0762,6.1709,9.3061,12.3402,7.8303,20.18
368.38,12.3586,3.0762,3.0864,3.1297,3.0663,3.0762,6.1626,9.2923,12.3586,7.8303,20.18
368.88,12.3586,3.0762,3.0864,3.1435,3.0525,3.0762,6.1626,9.3061,12.3586,7.9048,20.67
369.39,12.3402,3.0713,3.0913,3.1297,3.0479,3.0713,6.1626,9.2923,12.3402,7.9048,20.18
369.88,12.3402,3.0713,3.0913,3.1435,3.0341,3.0713,6.1626,9.3061,12.3402,7.9048,20.18
370.38,12.3402,3.0762,3.0864,3.1297,3.0479,3.0762,6.1626,9.2923,12.3402,7.9048,20.18
370.88,12.3217,3.0713,3.0913,3.1159,3.0433,3.0713,6.1626,9.2784,12.3217,7.8303,20.18
371.36,12.3402,3.0713,3.0913,3.1297,3.0479,3.0713,6.1626,9.2923,12.3402,7.9048,19.69
371.89,12.3217,3.0663,3.1046,3.1214,3.0295,3.0663,6.1709,9.2923,12.3217,7.9048,20.18
372.38,12.3217,3.0713,3.0913,3.1297,3.0295,3.0713,6.1626,9.2923,12.3217,7.8303,20.18
372.88,12.3217,3.0713,3.0913,3.1159,3.0433,3.0713,6.1626,9.2784,12.3217,7.8303,20.18
373.38,12.3217,3.0663,3.0962,3.1297,3.0295,3.0663,6.1626,9.2923,12.3217,7.8303,20.18
373.88,12.3217,3.0713,3.0830,3.1380,3.0295,3.0713,6.1542,9.2923,12.3217,7.7557,20.67
374.38,12.3217,3.0663,3.0962,3.1159,3.0433,3.0663,6.1626,9.2784,12.3217,7.9048,20.67
374.88,12.3217,3.0663,3.0962,3.1159,3.0433,3.0663,6.1626,9.2784,12.3217,7.9048,20.18
375.39,12.3217,3.0663,3.0879,3.1242,3.0433,3.0663,6.1542,9.2784,12.3217,7.8303,20.18
375.89,12.3217,3.0663,3.0962,3.1159,3.0433,3.0663,6.1626,9.2784,12.3217,7.8303,20.18
376.36,12.3217,3.0663,3.0879,3.1242,3.0433,3.0663,6.1542,9.2784,12.3217,7.8303,20.18
376.86,12.3033,3.0614,3.0928,3.1242,3.0249,3.0614,6.1542,9.2784,12.3033,7.8303,20.18
377.38,12.3033,3.0663,3.0879,3.1242,3.0249,3.0663,6.1542,9.2784,12.3033,7.8303,20.18
377.88,12.3033,3.0614,3.0928,3.1242,3.0249,3.0614,6.1542,9.2784,12.3033,7.9048,20.18
378.38,12.3033,3.0614,3.0928,3.1104,3.0387,3.0614,6.1542,9.2646,12.3033,7.7557,20.67
378.89,12.3033,3.0614,3.0845,3.1187,3.0387,3.0614,6.1459,9.2646,12.3033,7.9048,20.18
379.38,12.3033,3.0614,3.0845,3.1325,3.0249,3.0614,6.1459,9.2784,12.3033,7.8303,19.69
379.88,12.3217,3.0614,3.0845,3.1187,3.0571,3.0614,6.1459,9.2646,12.3217,7.9048,20.18
380.38,12.3033,3.0614,3.0762,3.1409,3.0249,3.0614,6.1376,9.2784,12.3033,7.8303,20.18
380.89,12.2849,3.0614,3.0762,3.1409,3.0065,3.0614,6.1376,9.2784,12.2849,7.8303,20.18
381.39,12.2849,3.0614,3.0845,3.1187,3.0203,3.0614,6.1459,9.2646,12.2849,7.8303,19.69
381.89,12.2849,3.0614,3.0762,3.1271,3.0203,3.0614,6.1376,9.2646,12.2849,7.7557,20.18
382.38,12.2849,3.0614,3.0845,3.1187,3.0203,3.0614,6.1459,9.2646,12.2849,7.8303,20.18
382.88,12.3033,3.0565,3.0811,3.1271,3.0387,3.0565,6.1376,9.2646,12.3033,7.8303,20.67
383.38,12.2849,3.0614,3.0762,3.1133,3.0341,3.0614,6.1376,9.2508,12.2849,7.8303,20.18
383.88,12.2849,3.0614,3.0762,3.1133,3.0341,3.0614,6.1376,9.2508,12.2849,7.8303,20.18
384.38,12.2849,3.0565,3.0894,3.1049,3.0341,3.0565,6.1459,9.2508,12.2849,7.8303,20.67
384.86,12.2849,3.0614,3.0762,3.1133,3.0341,3.0614,6.1376,9.2508,12.2849,7.7557,20.18
385.36,12.2849,3.0565,3.0811,3.1133,3.0341,3.0565,6.1376,9.2508,12.2849,7.7557,20.18
385.86,12.2849,3.0565,3.0728,3.1354,3.0203,3.0565,6.1292,9.2646,12.2849,7.7557,20.18
386.38,12.2665,3.0516,3.0777,3.1216,3.0157,3.0516,6.1292,9.2508,12.2665,7.8303,20.18
386.88,12.2665,3.0516,3.0860,3.1133,3.0157,3.0516,6.1376,9.2508,12.2665,7.9048,20.67
387.36,12.2665,3.0516,3.0777,3.1078,3.0295,3.0516,6.1292,9.2370,12.2665,7.8303,20.18
387.86,12.2665,3.0516,3.0860,3.1133,3.0157,3.0516,6.1376,9.2508,12.2665,7.9048,20.18
388.38,12.2665,3.0516,3.0777,3.1078,3.0295,3.0516,6.1292,9.2370,12.2665,7.7557,20.18
388.88,12.2665,3.0516,3.0777,3.1216,3.0157,3.0516,6.1292,9.2508,12.2665,7.8303,20.18
389.36,12.2665,3.0516,3.0777,3.1078,3.0295,3.0516,6.1292,9.2370,12.2665,7.9048,20.18
389.89,12.2665,3.0516,3.0694,3.1161,3.0295,3.0516,6.1209,9.2370,12.2665,7.9794,20.18
390.39,12.2665,3.0516,3.0777,3.1078,3.0295,3.0516,6.1292,9.2370,12.2665,7.8303,20.18
390.89,12.2665,3.0466,3.0826,3.1078,3.0295,3.0466,6.1292,9.2370,12.2665,7.7557,20.67
391.38,12.2665,3.0516,3.0694,3.1023,3.0433,3.0516,6.1209,9.2232,12.2665,7.8303,20.18
391.86,12.2481,3.0466,3.0743,3.1161,3.0110,3.0466,6.1209,9.2370,12.2481,7.7557,20.18
392.36,12.2481,3.0516,3.0694,3.1023,3.0249,3.0516,6.1209,9.2232,12.2481,7.8303,20.18
392.86,12.2481,3.0466,3.0826,3.1078,3.0110,3.0466,6.1292,9.2370,12.2481,7.8303,20.18
393.37,12.2296,3.0466,3.0743,3.1023,3.0064,3.0466,6.1209,9.2232,12.2296,7.8303,20.67
393.87,12.2481,3.0516,3.0610,3.1106,3.0249,3.0516,6.1126,9.2232,12.2481,7.9048,20.18
394.37,12.2481,3.0466,3.0743,3.1023,3.0249,3.0466,6.1209,9.2232,12.2481,7.6811,20.67
394.86,12.2296,3.0466,3.0659,3.1106,3.0064,3.0466,6.1126,9.2232,12.2296,7.7557,20.18
395.38,12.2296,3.0417,3.0709,3.1106,3.0064,3.0417,6.1126,9.2232,12.2296,7.9048,20.67
395.86,12.2296,3.0417,3.0792,3.1023,3.0064,3.0417,6.1209,9.2232,12.2296,7.7557,20.18
396.38,12.2296,3.0417,3.0709,3.1106,3.0064,3.0417,6.1126,9.2232,12.2296,7.8303,19.69
396.86,12.2296,3.0417,3.0709,3.0968,3.0202,3.0417,6.1126,9.2094,12.2296,7.8303,20.18
397.36,12.2481,3.0417,3.0709,3.1106,3.0249,3.0417,6.1126,9.2232,12.2481,7.8303,20.18
397.88,12.2296,3.0417,3.0709,3.0968,3.0202,3.0417,6.1126,9.2094,12.2296,7.7557,20.18
398.36,12.2296,3.0417,3.0625,3.1190,3.0064,3.0417,6.1043,9.2232,12.2296,7.8303,19.69
398.88,12.2296,3.0417,3.0625,3.1052,3.0202,3.0417,6.1043,9.2094,12.2296,7.8303,20.18
399.36,12.2296,3.0417,3.0625,3.1052,3.0202,3.0417,6.1043,9.2094,12.2296,7.8303,20.18
399.86,12.2296,3.0417,3.0709,3.0968,3.0202,3.0417,6.1126,9.2094,12.2296,7.9048,20.18
400.38,12.2112,3.0417,3.0625,3.0913,3.0156,3.0417,6.1043,9.1956,12.2112,7.7557,20.67
400.86,12.2112,3.0417,3.0625,3.1052,3.0018,3.0417,6.1043,9.2094,12.2112,7.7557,19.69
401.36,12.2112,3.0417,3.0542,3.0997,3.0156,3.0417,6.0959,9.1956,12.2112,7.8303,20.18
401.86,12.2112,3.0368,3.0675,3.1052,3.0018,3.0368,6.1043,9.2094,12.2112,7.7557,20.18
402.36,12.2112,3.0368,3.0675,3.0913,3.0156,3.0368,6.1043,9.1956,12.2112,7.8303,20.18
402.86,12.2112,3.0417,3.0542,3.1135,3.0018,3.0417,6.0959,9.2094,12.2112,7.8303,20.67
403.36,12.2112,3.0319,3.0641,3.0997,3.0156,3.0319,6.0959,9.1956,12.2112,7.7557,20.18
403.86,12.2296,3.0368,3.0591,3.0997,3.0340,3.0368,6.0959,9.1956,12.2296,7.7557,20.18
404.36,12.2112,3.0368,3.0675,3.0913,3.0156,3.0368,6.1043,9.1956,12.2112,7.8303,20.18
404.86,12.1928,3.0319,3.0641,3.0997,2.9972,3.0319,6.0959,9.1956,12.1928,7.9794,20.18
